NOMBRE : Hefei-1
COMENTARIO :  
BESTVALUE : -1
VERTICES : 850
ARISTAS_REQ : 121
ARISTAS_NOREQ : 1091
RACIMOS : 31
VEHICULOS : 7
CAPACIDAD : 9000
TIPO_COSTES_ARISTAS : EXPLICITOS
TOTAL COST OF REQUIRED EDGES: 54773
LISTA_ARISTAS_REQ :
( 8, 9) coste 195 demanda 195
( 15, 16) coste 156 demanda 156
( 27, 28) coste 496 demanda 496
( 49, 50) coste 449 demanda 449
( 55, 56) coste 147 demanda 147
( 60, 61) coste 772 demanda 772
( 97, 98) coste 218 demanda 218
( 116, 119) coste 671 demanda 671
( 124, 125) coste 412 demanda 412
( 127, 128) coste 216 demanda 216
( 135, 136) coste 331 demanda 331
( 146, 147) coste 126 demanda 126
( 186, 113) coste 561 demanda 561
( 196, 197) coste 1073 demanda 1073
( 200, 201) coste 777 demanda 777
( 223, 224) coste 998 demanda 998
( 233, 234) coste 1097 demanda 1097
( 133, 236) coste 676 demanda 676
( 240, 241) coste 296 demanda 296
( 246, 247) coste 182 demanda 182
( 248, 249) coste 342 demanda 342
( 250, 251) coste 350 demanda 350
( 261, 262) coste 334 demanda 334
( 268, 269) coste 235 demanda 235
( 269, 64) coste 294 demanda 294
( 217, 272) coste 242 demanda 242
( 281, 282) coste 140 demanda 140
( 282, 283) coste 310 demanda 310
( 291, 155) coste 489 demanda 489
( 320, 321) coste 508 demanda 508
( 321, 322) coste 428 demanda 428
( 325, 326) coste 226 demanda 226
( 331, 332) coste 308 demanda 308
( 338, 339) coste 740 demanda 740
( 341, 19) coste 210 demanda 210
( 366, 258) coste 289 demanda 289
( 368, 294) coste 210 demanda 210
( 264, 87) coste 227 demanda 227
( 383, 384) coste 870 demanda 870
( 386, 387) coste 357 demanda 357
( 401, 411) coste 444 demanda 444
( 423, 424) coste 435 demanda 435
( 393, 429) coste 624 demanda 624
( 350, 435) coste 328 demanda 328
( 441, 442) coste 370 demanda 370
( 451, 420) coste 292 demanda 292
( 461, 462) coste 666 demanda 666
( 468, 469) coste 482 demanda 482
( 472, 473) coste 645 demanda 645
( 478, 93) coste 606 demanda 606
( 275, 487) coste 313 demanda 313
( 499, 399) coste 368 demanda 368
( 503, 504) coste 928 demanda 928
( 507, 178) coste 336 demanda 336
( 510, 511) coste 266 demanda 266
( 516, 517) coste 422 demanda 422
( 522, 523) coste 530 demanda 530
( 90, 531) coste 919 demanda 919
( 192, 533) coste 181 demanda 181
( 535, 446) coste 467 demanda 467
( 446, 536) coste 859 demanda 859
( 548, 549) coste 144 demanda 144
( 557, 470) coste 559 demanda 559
( 474, 341) coste 230 demanda 230
( 570, 132) coste 378 demanda 378
( 132, 565) coste 582 demanda 582
( 195, 586) coste 157 demanda 157
( 560, 589) coste 203 demanda 203
( 591, 586) coste 397 demanda 397
( 586, 533) coste 1799 demanda 1799
( 592, 593) coste 222 demanda 222
( 571, 278) coste 239 demanda 239
( 539, 597) coste 432 demanda 432
( 270, 293) coste 629 demanda 629
( 473, 572) coste 419 demanda 419
( 354, 585) coste 285 demanda 285
( 627, 628) coste 450 demanda 450
( 591, 196) coste 252 demanda 252
( 563, 94) coste 421 demanda 421
( 639, 201) coste 357 demanda 357
( 642, 469) coste 537 demanda 537
( 647, 648) coste 365 demanda 365
( 671, 262) coste 210 demanda 210
( 197, 590) coste 166 demanda 166
( 678, 654) coste 298 demanda 298
( 134, 596) coste 579 demanda 579
( 223, 682) coste 265 demanda 265
( 144, 477) coste 1139 demanda 1139
( 486, 21) coste 415 demanda 415
( 698, 382) coste 196 demanda 196
( 11, 190) coste 857 demanda 857
( 147, 202) coste 322 demanda 322
( 716, 373) coste 394 demanda 394
( 722, 723) coste 1153 demanda 1153
( 315, 725) coste 242 demanda 242
( 734, 622) coste 305 demanda 305
( 672, 509) coste 212 demanda 212
( 542, 755) coste 608 demanda 608
( 635, 630) coste 402 demanda 402
( 763, 674) coste 300 demanda 300
( 766, 33) coste 316 demanda 316
( 774, 775) coste 258 demanda 258
( 240, 781) coste 204 demanda 204
( 56, 795) coste 411 demanda 411
( 777, 582) coste 1024 demanda 1024
( 119, 800) coste 299 demanda 299
( 798, 806) coste 291 demanda 291
( 806, 187) coste 289 demanda 289
( 768, 807) coste 617 demanda 617
( 183, 813) coste 2004 demanda 2004
( 811, 755) coste 337 demanda 337
( 684, 694) coste 288 demanda 288
( 668, 689) coste 301 demanda 301
( 444, 433) coste 185 demanda 185
( 805, 800) coste 365 demanda 365
( 112, 809) coste 611 demanda 611
( 253, 680) coste 726 demanda 726
( 609, 578) coste 664 demanda 664
( 111, 810) coste 615 demanda 615
( 843, 681) coste 100 demanda 100
( 114, 806) coste 309 demanda 309
LISTA_ARISTAS_NOREQ :
( 1, 2) coste 663
( 3, 4) coste 825
( 4, 5) coste 295
( 6, 7) coste 170
( 7, 8) coste 133
( 10, 11) coste 105
( 11, 12) coste 223
( 12, 13) coste 579
( 13, 14) coste 1453
( 16, 17) coste 174
( 17, 18) coste 198
( 19, 20) coste 580
( 20, 21) coste 2026
( 21, 22) coste 599
( 22, 23) coste 294
( 23, 24) coste 904
( 24, 25) coste 269
( 25, 26) coste 528
( 28, 29) coste 193
( 30, 31) coste 424
( 31, 32) coste 262
( 33, 34) coste 293
( 34, 35) coste 298
( 35, 36) coste 271
