NOMBRE : Hefei-6
COMENTARIO :  
BESTVALUE : -1
VERTICES : 850
ARISTAS_REQ : 727
ARISTAS_NOREQ : 485
RACIMOS : 208
VEHICULOS : 42
CAPACIDAD : 9000
TIPO_COSTES_ARISTAS : EXPLICITOS
TOTAL COST OF REQUIRED EDGES: 373210
LISTA_ARISTAS_REQ :
( 1, 2) coste 663 demanda 663
( 3, 4) coste 825 demanda 825
( 4, 5) coste 295 demanda 295
( 7, 8) coste 133 demanda 133
( 8, 9) coste 195 demanda 195
( 11, 12) coste 223 demanda 223
( 16, 17) coste 174 demanda 174
( 21, 22) coste 599 demanda 599
( 22, 23) coste 294 demanda 294
( 23, 24) coste 904 demanda 904
( 24, 25) coste 269 demanda 269
( 25, 26) coste 528 demanda 528
( 31, 32) coste 262 demanda 262
( 34, 35) coste 298 demanda 298
( 35, 36) coste 271 demanda 271
( 38, 39) coste 371 demanda 371
( 41, 42) coste 433 demanda 433
( 42, 43) coste 372 demanda 372
( 43, 44) coste 334 demanda 334
( 48, 49) coste 403 demanda 403
( 49, 50) coste 449 demanda 449
( 50, 51) coste 132 demanda 132
( 53, 54) coste 561 demanda 561
( 56, 57) coste 323 demanda 323
( 58, 59) coste 517 demanda 517
( 59, 60) coste 919 demanda 919
( 65, 66) coste 232 demanda 232
( 66, 67) coste 593 demanda 593
( 70, 71) coste 587 demanda 587
( 71, 72) coste 359 demanda 359
( 72, 73) coste 636 demanda 636
( 77, 78) coste 742 demanda 742
( 82, 83) coste 215 demanda 215
( 85, 43) coste 373 demanda 373
( 43, 86) coste 289 demanda 289
( 91, 92) coste 347 demanda 347
( 92, 93) coste 318 demanda 318
( 94, 95) coste 947 demanda 947
( 95, 96) coste 206 demanda 206
( 99, 100) coste 423 demanda 423
( 100, 101) coste 982 demanda 982
( 101, 102) coste 460 demanda 460
( 104, 105) coste 227 demanda 227
( 105, 106) coste 415 demanda 415
( 106, 107) coste 358 demanda 358
( 108, 109) coste 254 demanda 254
( 112, 113) coste 480 demanda 480
( 113, 114) coste 373 demanda 373
( 117, 118) coste 636 demanda 636
( 120, 122) coste 308 demanda 308
( 123, 124) coste 305 demanda 305
( 124, 125) coste 412 demanda 412
( 125, 126) coste 513 demanda 513
( 127, 128) coste 216 demanda 216
( 128, 129) coste 281 demanda 281
( 129, 130) coste 247 demanda 247
( 130, 131) coste 305 demanda 305
( 131, 132) coste 334 demanda 334
( 132, 133) coste 310 demanda 310
( 133, 134) coste 368 demanda 368
( 134, 135) coste 337 demanda 337
( 137, 138) coste 1106 demanda 1106
( 139, 140) coste 550 demanda 550
( 143, 144) coste 1127 demanda 1127
( 146, 147) coste 126 demanda 126
( 147, 148) coste 175 demanda 175
( 151, 152) coste 1493 demanda 1493
( 155, 156) coste 1055 demanda 1055
( 160, 161) coste 241 demanda 241
( 161, 129) coste 352 demanda 352
( 129, 162) coste 728 demanda 728
( 165, 166) coste 798 demanda 798
( 169, 170) coste 345 demanda 345
( 172, 173) coste 579 demanda 579
( 175, 176) coste 2830 demanda 2830
( 176, 177) coste 1964 demanda 1964
( 178, 179) coste 113 demanda 113
( 179, 180) coste 127 demanda 127
( 182, 76) coste 543 demanda 543
( 76, 183) coste 367 demanda 367
( 47, 109) coste 716 demanda 716
( 109, 184) coste 474 demanda 474
( 184, 185) coste 355 demanda 355
( 185, 186) coste 809 demanda 809
( 186, 113) coste 561 demanda 561
( 113, 187) coste 322 demanda 322
( 187, 188) coste 384 demanda 384
( 188, 124) coste 347 demanda 347
( 124, 33) coste 732 demanda 732
( 33, 13) coste 186 demanda 186
( 191, 192) coste 1576 demanda 1576
( 193, 194) coste 262 demanda 262
( 194, 195) coste 573 demanda 573
( 196, 197) coste 1073 demanda 1073
( 198, 199) coste 227 demanda 227
( 199, 200) coste 309 demanda 309
( 200, 201) coste 777 demanda 777
( 201, 202) coste 813 demanda 813
( 203, 204) coste 1598 demanda 1598
( 205, 206) coste 218 demanda 218
( 206, 152) coste 669 demanda 669
( 152, 207) coste 948 demanda 948
( 207, 208) coste 373 demanda 373
( 208, 209) coste 192 demanda 192
( 209, 210) coste 399 demanda 399
( 211, 212) coste 217 demanda 217
( 218, 219) coste 187 demanda 187
( 219, 220) coste 250 demanda 250
( 223, 224) coste 998 demanda 998
( 224, 225) coste 529 demanda 529
( 226, 227) coste 1049 demanda 1049
( 228, 229) coste 1795 demanda 1795
( 233, 234) coste 1097 demanda 1097
( 234, 235) coste 261 demanda 261
( 235, 133) coste 135 demanda 135
( 133, 236) coste 676 demanda 676
( 237, 238) coste 479 demanda 479
( 240, 241) coste 296 demanda 296
( 245, 131) coste 215 demanda 215
( 131, 246) coste 420 demanda 420
( 248, 249) coste 342 demanda 342
( 249, 250) coste 567 demanda 567
( 250, 251) coste 350 demanda 350
( 257, 258) coste 1917 demanda 1917
( 261, 262) coste 334 demanda 334
( 262, 263) coste 643 demanda 643
( 264, 265) coste 117 demanda 117
( 265, 266) coste 228 demanda 228
( 267, 268) coste 203 demanda 203
( 269, 64) coste 294 demanda 294
( 257, 228) coste 1884 demanda 1884
( 271, 217) coste 281 demanda 281
( 217, 272) coste 242 demanda 242
( 273, 231) coste 133 demanda 133
( 231, 274) coste 282 demanda 282
( 275, 276) coste 167 demanda 167
( 276, 277) coste 244 demanda 244
( 280, 281) coste 380 demanda 380
( 283, 284) coste 384 demanda 384
( 285, 286) coste 227 demanda 227
( 289, 279) coste 296 demanda 296
( 291, 155) coste 489 demanda 489
( 294, 295) coste 218 demanda 218
( 295, 296) coste 1469 demanda 1469
( 296, 297) coste 223 demanda 223
( 219, 277) coste 326 demanda 326
( 297, 298) coste 301 demanda 301
( 304, 305) coste 569 demanda 569
( 305, 306) coste 439 demanda 439
( 152, 307) coste 1060 demanda 1060
