NOMBRE : Hefei-7
COMENTARIO :  
BESTVALUE : -1
VERTICES : 850
ARISTAS_REQ : 848
ARISTAS_NOREQ : 364
RACIMOS : 242
VEHICULOS : 49
CAPACIDAD : 9000
TIPO_COSTES_ARISTAS : EXPLICITOS
TOTAL COST OF REQUIRED EDGES: 434446
LISTA_ARISTAS_REQ :
( 1, 2) coste 663 demanda 663
( 6, 7) coste 170 demanda 170
( 7, 8) coste 133 demanda 133
( 11, 12) coste 223 demanda 223
( 12, 13) coste 579 demanda 579
( 13, 14) coste 1453 demanda 1453
( 15, 16) coste 156 demanda 156
( 16, 17) coste 174 demanda 174
( 21, 22) coste 599 demanda 599
( 23, 24) coste 904 demanda 904
( 24, 25) coste 269 demanda 269
( 25, 26) coste 528 demanda 528
( 27, 28) coste 496 demanda 496
( 28, 29) coste 193 demanda 193
( 34, 35) coste 298 demanda 298
( 35, 36) coste 271 demanda 271
( 36, 37) coste 107 demanda 107
( 38, 39) coste 371 demanda 371
( 41, 42) coste 433 demanda 433
( 43, 44) coste 334 demanda 334
( 45, 46) coste 1252 demanda 1252
( 46, 47) coste 1841 demanda 1841
( 49, 50) coste 449 demanda 449
( 50, 51) coste 132 demanda 132
( 52, 53) coste 278 demanda 278
( 53, 54) coste 561 demanda 561
( 55, 56) coste 147 demanda 147
( 56, 57) coste 323 demanda 323
( 57, 58) coste 251 demanda 251
( 58, 59) coste 517 demanda 517
( 59, 60) coste 919 demanda 919
( 60, 61) coste 772 demanda 772
( 64, 65) coste 776 demanda 776
( 66, 67) coste 593 demanda 593
( 67, 68) coste 166 demanda 166
( 68, 69) coste 1097 demanda 1097
( 69, 70) coste 430 demanda 430
( 70, 71) coste 587 demanda 587
( 71, 72) coste 359 demanda 359
( 75, 76) coste 515 demanda 515
( 77, 78) coste 742 demanda 742
( 79, 80) coste 847 demanda 847
( 81, 82) coste 507 demanda 507
( 82, 83) coste 215 demanda 215
( 84, 85) coste 252 demanda 252
( 85, 43) coste 373 demanda 373
( 86, 87) coste 221 demanda 221
( 89, 90) coste 495 demanda 495
( 92, 93) coste 318 demanda 318
( 94, 95) coste 947 demanda 947
( 96, 97) coste 469 demanda 469
( 97, 98) coste 218 demanda 218
( 98, 99) coste 1183 demanda 1183
( 100, 101) coste 982 demanda 982
( 101, 102) coste 460 demanda 460
( 102, 103) coste 488 demanda 488
( 105, 106) coste 415 demanda 415
( 106, 107) coste 358 demanda 358
( 107, 108) coste 229 demanda 229
( 109, 110) coste 1670 demanda 1670
( 111, 112) coste 574 demanda 574
( 112, 113) coste 480 demanda 480
( 113, 114) coste 373 demanda 373
( 115, 116) coste 602 demanda 602
( 116, 119) coste 671 demanda 671
( 119, 120) coste 315 demanda 315
( 120, 121) coste 507 demanda 507
( 120, 122) coste 308 demanda 308
( 124, 125) coste 412 demanda 412
( 125, 126) coste 513 demanda 513
( 127, 128) coste 216 demanda 216
( 130, 131) coste 305 demanda 305
( 134, 135) coste 337 demanda 337
( 135, 136) coste 331 demanda 331
( 137, 138) coste 1106 demanda 1106
( 139, 140) coste 550 demanda 550
( 143, 144) coste 1127 demanda 1127
( 145, 146) coste 1386 demanda 1386
( 146, 147) coste 126 demanda 126
( 147, 148) coste 175 demanda 175
( 148, 149) coste 699 demanda 699
( 149, 150) coste 164 demanda 164
( 153, 154) coste 832 demanda 832
( 155, 156) coste 1055 demanda 1055
( 156, 157) coste 768 demanda 768
( 157, 158) coste 156 demanda 156
( 159, 160) coste 583 demanda 583
( 161, 129) coste 352 demanda 352
( 129, 162) coste 728 demanda 728
( 163, 164) coste 608 demanda 608
( 165, 166) coste 798 demanda 798
( 166, 167) coste 821 demanda 821
( 167, 168) coste 1422 demanda 1422
( 169, 170) coste 345 demanda 345
( 159, 174) coste 757 demanda 757
( 174, 175) coste 985 demanda 985
( 175, 176) coste 2830 demanda 2830
( 179, 180) coste 127 demanda 127
( 180, 181) coste 188 demanda 188
( 182, 76) coste 543 demanda 543
( 76, 183) coste 367 demanda 367
( 183, 47) coste 605 demanda 605
( 109, 184) coste 474 demanda 474
( 184, 185) coste 355 demanda 355
( 185, 186) coste 809 demanda 809
( 186, 113) coste 561 demanda 561
( 188, 124) coste 347 demanda 347
( 13, 189) coste 862 demanda 862
( 189, 190) coste 297 demanda 297
( 83, 191) coste 228 demanda 228
( 191, 192) coste 1576 demanda 1576
( 193, 194) coste 262 demanda 262
( 194, 195) coste 573 demanda 573
( 195, 196) coste 397 demanda 397
( 196, 197) coste 1073 demanda 1073
( 201, 202) coste 813 demanda 813
( 205, 206) coste 218 demanda 218
( 206, 152) coste 669 demanda 669
( 152, 207) coste 948 demanda 948
( 207, 208) coste 373 demanda 373
( 209, 210) coste 399 demanda 399
( 211, 212) coste 217 demanda 217
( 212, 213) coste 214 demanda 214
( 213, 214) coste 279 demanda 279
( 217, 218) coste 291 demanda 291
( 218, 219) coste 187 demanda 187
( 219, 220) coste 250 demanda 250
( 222, 223) coste 312 demanda 312
( 224, 225) coste 529 demanda 529
( 225, 226) coste 551 demanda 551
( 226, 227) coste 1049 demanda 1049
( 228, 229) coste 1795 demanda 1795
( 233, 234) coste 1097 demanda 1097
( 235, 133) coste 135 demanda 135
( 133, 236) coste 676 demanda 676
( 238, 239) coste 227 demanda 227
( 242, 243) coste 531 demanda 531
( 244, 245) coste 524 demanda 524
( 245, 131) coste 215 demanda 215
( 246, 247) coste 182 demanda 182
( 247, 214) coste 269 demanda 269
( 248, 249) coste 342 demanda 342
( 249, 250) coste 567 demanda 567
( 250, 251) coste 350 demanda 350
( 252, 232) coste 1241 demanda 1241
( 232, 253) coste 456 demanda 456
( 255, 256) coste 767 demanda 767
( 257, 258) coste 1917 demanda 1917
( 258, 259) coste 207 demanda 207
( 264, 265) coste 117 demanda 117
( 265, 266) coste 228 demanda 228
( 257, 228) coste 1884 demanda 1884
( 273, 231) coste 133 demanda 133
( 231, 274) coste 282 demanda 282
( 275, 276) coste 167 demanda 167
( 277, 278) coste 219 demanda 219
( 280, 281) coste 380 demanda 380
( 281, 282) coste 140 demanda 140
( 282, 283) coste 310 demanda 310
( 283, 284) coste 384 demanda 384
( 285, 286) coste 227 demanda 227
( 286, 287) coste 300 demanda 300
( 287, 288) coste 438 demanda 438
( 289, 279) coste 296 demanda 296
( 279, 290) coste 227 demanda 227
( 155, 292) coste 442 demanda 442
( 292, 243) coste 494 demanda 494
( 294, 295) coste 218 demanda 218
( 295, 296) coste 1469 demanda 1469
( 296, 297) coste 223 demanda 223
( 219, 277) coste 326 demanda 326
( 277, 136) coste 1514 demanda 1514
( 297, 298) coste 301 demanda 301
( 300, 230) coste 778 demanda 778
( 230, 255) coste 1124 demanda 1124
( 301, 302) coste 1014 demanda 1014
( 303, 304) coste 1399 demanda 1399
( 304, 305) coste 569 demanda 569
( 305, 306) coste 439 demanda 439
( 152, 307) coste 1060 demanda 1060
( 308, 309) coste 1352 demanda 1352
( 311, 312) coste 312 demanda 312
( 311, 314) coste 244 demanda 244
( 315, 160) coste 496 demanda 496
( 316, 247) coste 262 demanda 262
( 317, 318) coste 501 demanda 501
( 318, 319) coste 151 demanda 151
( 319, 320) coste 182 demanda 182
( 320, 321) coste 508 demanda 508
( 321, 322) coste 428 demanda 428
( 325, 326) coste 226 demanda 226
( 326, 327) coste 186 demanda 186
( 327, 328) coste 286 demanda 286
( 328, 329) coste 440 demanda 440
( 329, 330) coste 233 demanda 233
( 330, 331) coste 609 demanda 609
( 332, 333) coste 128 demanda 128
( 335, 336) coste 1040 demanda 1040
( 337, 145) coste 310 demanda 310
( 338, 339) coste 740 demanda 740
( 340, 341) coste 1477 demanda 1477
( 341, 19) coste 210 demanda 210
( 342, 343) coste 627 demanda 627
( 343, 344) coste 410 demanda 410
( 344, 266) coste 190 demanda 190
( 266, 345) coste 218 demanda 218
( 345, 346) coste 266 demanda 266
( 346, 347) coste 198 demanda 198
( 347, 348) coste 192 demanda 192
( 293, 349) coste 324 demanda 324
( 351, 327) coste 1081 demanda 1081
