NOMBRE : Hefei-5
COMENTARIO :  
BESTVALUE : -1
VERTICES : 850
ARISTAS_REQ : 606
ARISTAS_NOREQ : 606
RACIMOS : 174
VEHICULOS : 35
CAPACIDAD : 9000
TIPO_COSTES_ARISTAS : EXPLICITOS
TOTAL COST OF REQUIRED EDGES: 312617
LISTA_ARISTAS_REQ :
( 3, 4) coste 825 demanda 825
( 4, 5) coste 295 demanda 295
( 6, 7) coste 170 demanda 170
( 10, 11) coste 105 demanda 105
( 11, 12) coste 223 demanda 223
( 13, 14) coste 1453 demanda 1453
( 19, 20) coste 580 demanda 580
( 20, 21) coste 2026 demanda 2026
( 25, 26) coste 528 demanda 528
( 27, 28) coste 496 demanda 496
( 30, 31) coste 424 demanda 424
( 31, 32) coste 262 demanda 262
( 33, 34) coste 293 demanda 293
( 41, 42) coste 433 demanda 433
( 43, 44) coste 334 demanda 334
( 46, 47) coste 1841 demanda 1841
( 47, 48) coste 477 demanda 477
( 53, 54) coste 561 demanda 561
( 55, 56) coste 147 demanda 147
( 57, 58) coste 251 demanda 251
( 58, 59) coste 517 demanda 517
( 62, 63) coste 466 demanda 466
( 65, 66) coste 232 demanda 232
( 69, 70) coste 430 demanda 430
( 71, 72) coste 359 demanda 359
( 72, 73) coste 636 demanda 636
( 77, 78) coste 742 demanda 742
( 82, 83) coste 215 demanda 215
( 85, 43) coste 373 demanda 373
( 43, 86) coste 289 demanda 289
( 86, 87) coste 221 demanda 221
( 89, 90) coste 495 demanda 495
( 91, 92) coste 347 demanda 347
( 92, 93) coste 318 demanda 318
( 93, 94) coste 871 demanda 871
( 94, 95) coste 947 demanda 947
( 95, 96) coste 206 demanda 206
( 98, 99) coste 1183 demanda 1183
( 99, 100) coste 423 demanda 423
( 101, 102) coste 460 demanda 460
( 102, 103) coste 488 demanda 488
( 104, 105) coste 227 demanda 227
( 107, 108) coste 229 demanda 229
( 109, 110) coste 1670 demanda 1670
( 114, 115) coste 298 demanda 298
( 115, 116) coste 602 demanda 602
( 117, 118) coste 636 demanda 636
( 120, 121) coste 507 demanda 507
( 120, 122) coste 308 demanda 308
( 122, 123) coste 299 demanda 299
( 123, 124) coste 305 demanda 305
( 128, 129) coste 281 demanda 281
( 130, 131) coste 305 demanda 305
( 131, 132) coste 334 demanda 334
( 132, 133) coste 310 demanda 310
( 133, 134) coste 368 demanda 368
( 141, 142) coste 564 demanda 564
( 145, 146) coste 1386 demanda 1386
( 148, 149) coste 699 demanda 699
( 155, 156) coste 1055 demanda 1055
( 159, 160) coste 583 demanda 583
( 129, 162) coste 728 demanda 728
( 162, 163) coste 346 demanda 346
( 163, 164) coste 608 demanda 608
( 166, 167) coste 821 demanda 821
( 167, 168) coste 1422 demanda 1422
( 169, 170) coste 345 demanda 345
( 171, 172) coste 145 demanda 145
( 172, 173) coste 579 demanda 579
( 159, 174) coste 757 demanda 757
( 175, 176) coste 2830 demanda 2830
( 182, 76) coste 543 demanda 543
( 183, 47) coste 605 demanda 605
( 47, 109) coste 716 demanda 716
( 109, 184) coste 474 demanda 474
( 186, 113) coste 561 demanda 561
( 33, 13) coste 186 demanda 186
( 189, 190) coste 297 demanda 297
( 83, 191) coste 228 demanda 228
( 193, 194) coste 262 demanda 262
( 195, 196) coste 397 demanda 397
( 196, 197) coste 1073 demanda 1073
( 198, 199) coste 227 demanda 227
( 199, 200) coste 309 demanda 309
( 200, 201) coste 777 demanda 777
( 205, 206) coste 218 demanda 218
( 207, 208) coste 373 demanda 373
( 208, 209) coste 192 demanda 192
( 209, 210) coste 399 demanda 399
( 211, 212) coste 217 demanda 217
( 212, 213) coste 214 demanda 214
( 225, 226) coste 551 demanda 551
( 226, 227) coste 1049 demanda 1049
( 230, 231) coste 543 demanda 543
( 231, 232) coste 743 demanda 743
( 233, 234) coste 1097 demanda 1097
( 133, 236) coste 676 demanda 676
( 237, 238) coste 479 demanda 479
( 238, 239) coste 227 demanda 227
( 245, 131) coste 215 demanda 215
( 131, 246) coste 420 demanda 420
( 248, 249) coste 342 demanda 342
( 249, 250) coste 567 demanda 567
( 250, 251) coste 350 demanda 350
( 232, 253) coste 456 demanda 456
( 253, 254) coste 352 demanda 352
( 255, 256) coste 767 demanda 767
( 265, 266) coste 228 demanda 228
( 266, 267) coste 160 demanda 160
( 267, 268) coste 203 demanda 203
( 228, 270) coste 978 demanda 978
( 277, 278) coste 219 demanda 219
( 278, 279) coste 330 demanda 330
( 282, 283) coste 310 demanda 310
( 283, 284) coste 384 demanda 384
( 291, 155) coste 489 demanda 489
( 294, 295) coste 218 demanda 218
( 297, 219) coste 744 demanda 744
( 219, 277) coste 326 demanda 326
( 297, 298) coste 301 demanda 301
( 298, 299) coste 1423 demanda 1423
( 230, 255) coste 1124 demanda 1124
( 301, 302) coste 1014 demanda 1014
( 303, 304) coste 1399 demanda 1399
( 304, 305) coste 569 demanda 569
( 307, 301) coste 138 demanda 138
( 308, 309) coste 1352 demanda 1352
( 309, 310) coste 1003 demanda 1003
( 311, 312) coste 312 demanda 312
( 313, 311) coste 152 demanda 152
( 316, 247) coste 262 demanda 262
( 320, 321) coste 508 demanda 508
( 321, 322) coste 428 demanda 428
( 322, 323) coste 225 demanda 225
