NOMBRE : Beijing-7
COMENTARIO :  
BESTVALUE : -1
VERTICES : 2820
ARISTAS_REQ : 2509
ARISTAS_NOREQ : 1075
RACIMOS : 204
VEHICULOS : 41
CAPACIDAD : 25000
TIPO_COSTES_ARISTAS : EXPLICITOS
TOTAL COST OF REQUIRED EDGES: 1018664
LISTA_ARISTAS_REQ :
( 1, 2) coste 437 demanda 437
( 8, 9) coste 296 demanda 296
( 10, 11) coste 695 demanda 695
( 14, 15) coste 57 demanda 57
( 17, 18) coste 546 demanda 546
( 19, 20) coste 250 demanda 250
( 21, 22) coste 2140 demanda 2140
( 23, 24) coste 344 demanda 344
( 27, 28) coste 87 demanda 87
( 29, 30) coste 791 demanda 791
( 30, 31) coste 264 demanda 264
( 32, 33) coste 674 demanda 674
( 33, 34) coste 441 demanda 441
( 35, 1) coste 118 demanda 118
( 40, 41) coste 198 demanda 198
( 44, 45) coste 294 demanda 294
( 45, 46) coste 471 demanda 471
( 47, 30) coste 427 demanda 427
( 52, 53) coste 158 demanda 158
( 56, 54) coste 69 demanda 69
( 30, 29) coste 790 demanda 790
( 61, 62) coste 125 demanda 125
( 62, 63) coste 932 demanda 932
( 64, 65) coste 981 demanda 981
( 66, 67) coste 224 demanda 224
( 68, 69) coste 957 demanda 957
( 70, 71) coste 364 demanda 364
( 72, 73) coste 62 demanda 62
( 73, 74) coste 2006 demanda 2006
( 77, 78) coste 344 demanda 344
( 79, 80) coste 94 demanda 94
( 81, 82) coste 167 demanda 167
( 85, 86) coste 269 demanda 269
( 87, 85) coste 192 demanda 192
( 89, 87) coste 521 demanda 521
( 90, 86) coste 296 demanda 296
( 91, 92) coste 66 demanda 66
( 92, 93) coste 202 demanda 202
( 99, 100) coste 302 demanda 302
( 101, 102) coste 84 demanda 84
( 103, 104) coste 213 demanda 213
( 105, 106) coste 170 demanda 170
( 107, 108) coste 388 demanda 388
( 108, 109) coste 4119 demanda 4119
( 110, 111) coste 53 demanda 53
( 112, 81) coste 56 demanda 56
( 113, 101) coste 94 demanda 94
( 114, 91) coste 290 demanda 290
( 115, 116) coste 224 demanda 224
( 116, 117) coste 257 demanda 257
( 118, 119) coste 269 demanda 269
( 119, 120) coste 686 demanda 686
( 123, 124) coste 954 demanda 954
( 124, 125) coste 317 demanda 317
( 128, 129) coste 134 demanda 134
( 132, 133) coste 212 demanda 212
( 135, 136) coste 359 demanda 359
( 137, 138) coste 462 demanda 462
( 139, 140) coste 180 demanda 180
( 140, 141) coste 58 demanda 58
( 133, 142) coste 593 demanda 593
( 144, 145) coste 167 demanda 167
( 146, 147) coste 183 demanda 183
( 148, 149) coste 120 demanda 120
( 150, 151) coste 790 demanda 790
( 145, 153) coste 59 demanda 59
( 149, 156) coste 271 demanda 271
( 157, 158) coste 216 demanda 216
( 9, 159) coste 1111 demanda 1111
( 161, 162) coste 498 demanda 498
( 167, 168) coste 950 demanda 950
( 170, 144) coste 184 demanda 184
( 171, 146) coste 167 demanda 167
( 172, 173) coste 652 demanda 652
( 174, 175) coste 796 demanda 796
( 176, 177) coste 859 demanda 859
( 177, 178) coste 152 demanda 152
( 179, 180) coste 218 demanda 218
( 180, 181) coste 896 demanda 896
( 181, 182) coste 143 demanda 143
( 183, 184) coste 339 demanda 339
( 185, 172) coste 298 demanda 298
( 186, 187) coste 496 demanda 496
( 188, 189) coste 265 demanda 265
( 191, 192) coste 309 demanda 309
( 195, 196) coste 197 demanda 197
( 197, 198) coste 52 demanda 52
( 199, 200) coste 56 demanda 56
( 200, 201) coste 520 demanda 520
( 202, 203) coste 298 demanda 298
( 204, 174) coste 781 demanda 781
( 205, 206) coste 865 demanda 865
( 209, 210) coste 317 demanda 317
( 211, 212) coste 1054 demanda 1054
( 213, 214) coste 423 demanda 423
( 215, 216) coste 96 demanda 96
( 216, 199) coste 509 demanda 509
( 199, 217) coste 78 demanda 78
( 220, 221) coste 338 demanda 338
( 226, 227) coste 525 demanda 525
( 227, 228) coste 51 demanda 51
( 16, 18) coste 624 demanda 624
( 229, 230) coste 248 demanda 248
( 231, 229) coste 424 demanda 424
( 196, 232) coste 72 demanda 72
( 233, 234) coste 156 demanda 156
( 234, 235) coste 136 demanda 136
( 236, 237) coste 172 demanda 172
( 237, 238) coste 880 demanda 880
( 239, 240) coste 518 demanda 518
( 241, 242) coste 534 demanda 534
( 245, 246) coste 88 demanda 88
( 247, 248) coste 447 demanda 447
( 248, 249) coste 743 demanda 743
( 252, 253) coste 56 demanda 56
( 254, 255) coste 291 demanda 291
( 256, 247) coste 180 demanda 180
( 257, 258) coste 379 demanda 379
( 258, 259) coste 215 demanda 215
( 264, 265) coste 520 demanda 520
( 248, 269) coste 446 demanda 446
( 270, 271) coste 204 demanda 204
( 271, 272) coste 185 demanda 185
( 275, 276) coste 277 demanda 277
( 277, 278) coste 464 demanda 464
( 281, 282) coste 528 demanda 528
( 283, 284) coste 533 demanda 533
( 284, 285) coste 528 demanda 528
( 286, 287) coste 50 demanda 50
( 288, 289) coste 486 demanda 486
( 69, 290) coste 174 demanda 174
( 291, 292) coste 181 demanda 181
