NOMBRE : Beijing-3
BESTVALUE : -1
VERTICES : 2820
ARISTAS_REQ : 1075
ARISTAS_NOREQ : 2509
RACIMOS : 88
VEHICULOS : 18
CAPACIDAD : 25000
TIPO_COSTES_ARISTAS : EXPLICITOS
TOTAL COST OF REQUIRED EDGES: 438194
LISTA_ARISTAS_REQ :
( 6, 7) coste 209 demanda 209
( 8, 9) coste 296 demanda 296
( 14, 15) coste 57 demanda 57
( 23, 24) coste 344 demanda 344
( 33, 34) coste 441 demanda 441
( 36, 37) coste 60 demanda 60
( 38, 39) coste 181 demanda 181
( 45, 46) coste 471 demanda 471
( 30, 48) coste 659 demanda 659
( 49, 50) coste 214 demanda 214
( 51, 52) coste 287 demanda 287
( 57, 58) coste 185 demanda 185
( 61, 62) coste 125 demanda 125
( 64, 65) coste 981 demanda 981
( 68, 69) coste 957 demanda 957
( 77, 78) coste 344 demanda 344
( 79, 80) coste 94 demanda 94
( 83, 84) coste 89 demanda 89
( 88, 89) coste 334 demanda 334
( 90, 86) coste 296 demanda 296
( 94, 95) coste 62 demanda 62
( 97, 98) coste 491 demanda 491
( 101, 102) coste 84 demanda 84
( 105, 106) coste 170 demanda 170
( 110, 111) coste 53 demanda 53
( 124, 125) coste 317 demanda 317
( 140, 141) coste 58 demanda 58
( 140, 143) coste 347 demanda 347
( 150, 151) coste 790 demanda 790
( 151, 152) coste 603 demanda 603
( 145, 153) coste 59 demanda 59
( 9, 159) coste 1111 demanda 1111
( 161, 162) coste 498 demanda 498
( 167, 168) coste 950 demanda 950
( 169, 167) coste 417 demanda 417
( 172, 173) coste 652 demanda 652
( 179, 180) coste 218 demanda 218
( 183, 184) coste 339 demanda 339
( 188, 189) coste 265 demanda 265
( 197, 198) coste 52 demanda 52
( 200, 201) coste 520 demanda 520
( 199, 217) coste 78 demanda 78
( 219, 220) coste 804 demanda 804
( 224, 225) coste 340 demanda 340
( 226, 227) coste 525 demanda 525
( 231, 229) coste 424 demanda 424
( 236, 237) coste 172 demanda 172
( 239, 240) coste 518 demanda 518
( 248, 249) coste 743 demanda 743
( 252, 253) coste 56 demanda 56
( 254, 255) coste 291 demanda 291
( 260, 261) coste 331 demanda 331
( 266, 267) coste 189 demanda 189
( 273, 274) coste 304 demanda 304
( 275, 276) coste 277 demanda 277
( 281, 282) coste 528 demanda 528
( 294, 295) coste 166 demanda 166
( 301, 302) coste 307 demanda 307
( 316, 317) coste 53 demanda 53
( 318, 319) coste 326 demanda 326
( 324, 325) coste 796 demanda 796
( 330, 331) coste 108 demanda 108
( 338, 339) coste 101 demanda 101
( 340, 330) coste 56 demanda 56
( 324, 342) coste 251 demanda 251
( 343, 122) coste 266 demanda 266
( 131, 345) coste 211 demanda 211
( 352, 318) coste 1061 demanda 1061
( 318, 353) coste 737 demanda 737
( 356, 357) coste 273 demanda 273
( 360, 108) coste 384 demanda 384
( 368, 369) coste 93 demanda 93
( 372, 373) coste 223 demanda 223
( 374, 375) coste 801 demanda 801
( 252, 378) coste 163 demanda 163
( 381, 382) coste 1082 demanda 1082
( 383, 384) coste 359 demanda 359
( 308, 386) coste 509 demanda 509
( 387, 388) coste 321 demanda 321
( 207, 391) coste 342 demanda 342
( 393, 394) coste 135 demanda 135
( 396, 397) coste 328 demanda 328
( 400, 401) coste 78 demanda 78
( 401, 402) coste 306 demanda 306
( 336, 404) coste 316 demanda 316
( 405, 406) coste 72 demanda 72
( 365, 409) coste 710 demanda 710
( 78, 410) coste 603 demanda 603
( 414, 415) coste 1489 demanda 1489
( 423, 424) coste 321 demanda 321
( 424, 425) coste 67 demanda 67
( 430, 431) coste 505 demanda 505
( 266, 434) coste 775 demanda 775
( 437, 438) coste 391 demanda 391
( 439, 440) coste 89 demanda 89
( 444, 445) coste 332 demanda 332
( 246, 446) coste 72 demanda 72
( 447, 448) coste 218 demanda 218
( 449, 450) coste 153 demanda 153
( 450, 451) coste 149 demanda 149
( 453, 454) coste 75 demanda 75
( 454, 455) coste 430 demanda 430
( 466, 467) coste 639 demanda 639
( 473, 474) coste 426 demanda 426
( 475, 471) coste 289 demanda 289
( 478, 479) coste 2806 demanda 2806
( 481, 482) coste 835 demanda 835
( 483, 484) coste 350 demanda 350
( 484, 485) coste 348 demanda 348
( 485, 486) coste 261 demanda 261
( 487, 488) coste 301 demanda 301
( 488, 489) coste 212 demanda 212
( 496, 497) coste 370 demanda 370
( 500, 501) coste 725 demanda 725
( 507, 508) coste 225 demanda 225
