NOMBRE : Beijing-8
COMENTARIO :  
BESTVALUE : -1
VERTICES : 2820
ARISTAS_REQ : 2868
ARISTAS_NOREQ : 716
RACIMOS : 231
VEHICULOS : 47
CAPACIDAD : 25000
TIPO_COSTES_ARISTAS : EXPLICITOS
TOTAL COST OF REQUIRED EDGES: 1153053
LISTA_ARISTAS_REQ :
( 1, 2) coste 437 demanda 437
( 4, 5) coste 197 demanda 197
( 6, 7) coste 209 demanda 209
( 8, 9) coste 296 demanda 296
( 12, 13) coste 257 demanda 257
( 14, 15) coste 57 demanda 57
( 16, 17) coste 89 demanda 89
( 17, 18) coste 546 demanda 546
( 19, 20) coste 250 demanda 250
( 23, 24) coste 344 demanda 344
( 25, 26) coste 569 demanda 569
( 27, 28) coste 87 demanda 87
( 29, 30) coste 791 demanda 791
( 32, 33) coste 674 demanda 674
( 35, 1) coste 118 demanda 118
( 36, 37) coste 60 demanda 60
( 38, 39) coste 181 demanda 181
( 40, 41) coste 198 demanda 198
( 42, 43) coste 481 demanda 481
( 45, 46) coste 471 demanda 471
( 47, 30) coste 427 demanda 427
( 30, 48) coste 659 demanda 659
( 51, 52) coste 287 demanda 287
( 52, 53) coste 158 demanda 158
( 54, 55) coste 684 demanda 684
( 56, 54) coste 69 demanda 69
( 31, 30) coste 264 demanda 264
( 30, 29) coste 790 demanda 790
( 57, 58) coste 185 demanda 185
( 59, 60) coste 277 demanda 277
( 61, 62) coste 125 demanda 125
( 62, 63) coste 932 demanda 932
( 64, 65) coste 981 demanda 981
( 66, 67) coste 224 demanda 224
( 70, 71) coste 364 demanda 364
( 71, 52) coste 433 demanda 433
( 72, 73) coste 62 demanda 62
( 73, 74) coste 2006 demanda 2006
( 75, 76) coste 164 demanda 164
( 77, 78) coste 344 demanda 344
( 81, 82) coste 167 demanda 167
( 87, 85) coste 192 demanda 192
( 89, 87) coste 521 demanda 521
( 87, 90) coste 170 demanda 170
( 90, 86) coste 296 demanda 296
( 91, 92) coste 66 demanda 66
( 92, 93) coste 202 demanda 202
( 94, 95) coste 62 demanda 62
( 97, 98) coste 491 demanda 491
( 99, 100) coste 302 demanda 302
( 103, 104) coste 213 demanda 213
( 105, 106) coste 170 demanda 170
( 107, 108) coste 388 demanda 388
( 108, 109) coste 4119 demanda 4119
( 110, 111) coste 53 demanda 53
( 112, 81) coste 56 demanda 56
( 113, 101) coste 94 demanda 94
( 114, 91) coste 290 demanda 290
( 116, 117) coste 257 demanda 257
( 118, 119) coste 269 demanda 269
( 119, 120) coste 686 demanda 686
( 124, 125) coste 317 demanda 317
( 128, 129) coste 134 demanda 134
( 130, 131) coste 237 demanda 237
( 132, 133) coste 212 demanda 212
( 134, 135) coste 1115 demanda 1115
( 135, 136) coste 359 demanda 359
( 137, 138) coste 462 demanda 462
( 139, 140) coste 180 demanda 180
( 140, 141) coste 58 demanda 58
( 133, 142) coste 593 demanda 593
( 140, 143) coste 347 demanda 347
( 144, 145) coste 167 demanda 167
( 146, 147) coste 183 demanda 183
( 148, 149) coste 120 demanda 120
( 150, 151) coste 790 demanda 790
( 151, 152) coste 603 demanda 603
( 145, 153) coste 59 demanda 59
( 154, 155) coste 479 demanda 479
( 149, 156) coste 271 demanda 271
( 157, 158) coste 216 demanda 216
( 160, 161) coste 197 demanda 197
( 161, 162) coste 498 demanda 498
( 163, 164) coste 1112 demanda 1112
( 165, 166) coste 78 demanda 78
( 169, 167) coste 417 demanda 417
( 170, 144) coste 184 demanda 184
( 172, 173) coste 652 demanda 652
( 173, 139) coste 572 demanda 572
( 174, 175) coste 796 demanda 796
( 176, 177) coste 859 demanda 859
( 178, 179) coste 344 demanda 344
( 179, 180) coste 218 demanda 218
( 185, 172) coste 298 demanda 298
( 186, 187) coste 496 demanda 496
( 188, 189) coste 265 demanda 265
( 189, 190) coste 594 demanda 594
( 191, 192) coste 309 demanda 309
( 193, 194) coste 247 demanda 247
( 195, 196) coste 197 demanda 197
( 197, 198) coste 52 demanda 52
( 198, 199) coste 182 demanda 182
( 200, 201) coste 520 demanda 520
( 202, 203) coste 298 demanda 298
( 204, 174) coste 781 demanda 781
( 211, 212) coste 1054 demanda 1054
( 213, 214) coste 423 demanda 423
( 215, 216) coste 96 demanda 96
( 216, 199) coste 509 demanda 509
( 199, 217) coste 78 demanda 78
( 217, 218) coste 681 demanda 681
( 222, 223) coste 550 demanda 550
( 224, 225) coste 340 demanda 340
( 226, 227) coste 525 demanda 525
( 227, 228) coste 51 demanda 51
( 16, 18) coste 624 demanda 624
( 229, 230) coste 248 demanda 248
( 231, 229) coste 424 demanda 424
( 233, 234) coste 156 demanda 156
( 236, 237) coste 172 demanda 172
( 237, 238) coste 880 demanda 880
( 241, 242) coste 534 demanda 534
( 243, 244) coste 243 demanda 243
( 245, 246) coste 88 demanda 88
( 247, 248) coste 447 demanda 447
( 248, 249) coste 743 demanda 743
( 250, 251) coste 269 demanda 269
( 252, 253) coste 56 demanda 56
( 254, 255) coste 291 demanda 291
( 256, 247) coste 180 demanda 180
( 253, 257) coste 316 demanda 316
( 258, 259) coste 215 demanda 215
( 260, 261) coste 331 demanda 331
( 262, 263) coste 402 demanda 402
( 264, 265) coste 520 demanda 520
( 266, 267) coste 189 demanda 189
( 265, 268) coste 1045 demanda 1045
( 249, 248) coste 742 demanda 742
( 248, 269) coste 446 demanda 446
( 271, 272) coste 185 demanda 185
( 273, 274) coste 304 demanda 304
( 275, 276) coste 277 demanda 277
( 277, 278) coste 464 demanda 464
( 279, 280) coste 461 demanda 461
( 281, 282) coste 528 demanda 528
( 284, 285) coste 528 demanda 528
( 286, 287) coste 50 demanda 50
( 288, 289) coste 486 demanda 486
( 69, 290) coste 174 demanda 174
( 290, 291) coste 327 demanda 327
( 291, 292) coste 181 demanda 181
( 242, 294) coste 139 demanda 139
( 294, 295) coste 166 demanda 166
( 250, 300) coste 215 demanda 215
( 303, 304) coste 57 demanda 57
( 305, 209) coste 542 demanda 542
( 307, 308) coste 183 demanda 183
( 309, 310) coste 180 demanda 180
( 311, 312) coste 169 demanda 169
( 313, 314) coste 288 demanda 288
( 315, 316) coste 765 demanda 765
( 318, 319) coste 326 demanda 326
( 285, 320) coste 693 demanda 693
( 321, 207) coste 781 demanda 781
( 322, 323) coste 280 demanda 280
( 324, 325) coste 796 demanda 796
( 325, 326) coste 358 demanda 358
( 327, 328) coste 305 demanda 305
( 329, 330) coste 694 demanda 694
( 332, 299) coste 52 demanda 52
( 299, 333) coste 602 demanda 602
( 335, 336) coste 374 demanda 374
( 338, 339) coste 101 demanda 101
( 340, 330) coste 56 demanda 56
( 341, 342) coste 448 demanda 448
( 131, 345) coste 211 demanda 211
( 345, 346) coste 221 demanda 221
( 347, 130) coste 363 demanda 363
( 127, 132) coste 363 demanda 363
( 348, 349) coste 590 demanda 590
( 350, 126) coste 211 demanda 211
( 352, 318) coste 1061 demanda 1061
( 318, 353) coste 737 demanda 737
( 356, 357) coste 273 demanda 273
( 357, 318) coste 720 demanda 720
( 360, 108) coste 384 demanda 384
( 108, 361) coste 4704 demanda 4704
( 362, 363) coste 170 demanda 170
( 364, 358) coste 170 demanda 170
( 190, 365) coste 97 demanda 97
( 366, 367) coste 414 demanda 414
( 367, 368) coste 257 demanda 257
( 368, 369) coste 93 demanda 93
( 371, 372) coste 187 demanda 187
( 372, 373) coste 223 demanda 223
( 374, 375) coste 801 demanda 801
( 376, 377) coste 767 demanda 767
( 252, 378) coste 163 demanda 163
( 379, 380) coste 855 demanda 855
( 381, 382) coste 1082 demanda 1082
( 382, 383) coste 354 demanda 354
( 383, 384) coste 359 demanda 359
( 385, 308) coste 514 demanda 514
( 308, 386) coste 509 demanda 509
( 387, 388) coste 321 demanda 321
( 389, 390) coste 374 demanda 374
( 207, 391) coste 342 demanda 342
( 393, 394) coste 135 demanda 135
