NOMBRE : Beijing-2
BESTVALUE : -1
VERTICES : 2820
ARISTAS_REQ : 717
ARISTAS_NOREQ : 2867
RACIMOS : 55
VEHICULOS : 11
CAPACIDAD : 25000
TIPO_COSTES_ARISTAS : EXPLICITOS
TOTAL COST OF REQUIRED EDGES: 274907
LISTA_ARISTAS_REQ :
( 8, 9) coste 296 demanda 296
( 16, 17) coste 89 demanda 89
( 17, 18) coste 546 demanda 546
( 38, 39) coste 181 demanda 181
( 40, 41) coste 198 demanda 198
( 42, 43) coste 481 demanda 481
( 47, 30) coste 427 demanda 427
( 30, 48) coste 659 demanda 659
( 49, 50) coste 214 demanda 214
( 54, 55) coste 684 demanda 684
( 57, 58) coste 185 demanda 185
( 59, 60) coste 277 demanda 277
( 66, 67) coste 224 demanda 224
( 70, 71) coste 364 demanda 364
( 71, 52) coste 433 demanda 433
( 73, 74) coste 2006 demanda 2006
( 81, 82) coste 167 demanda 167
( 87, 85) coste 192 demanda 192
( 90, 86) coste 296 demanda 296
( 94, 95) coste 62 demanda 62
( 126, 127) coste 236 demanda 236
( 140, 141) coste 58 demanda 58
( 148, 149) coste 120 demanda 120
( 163, 164) coste 1112 demanda 1112
( 169, 167) coste 417 demanda 417
( 170, 144) coste 184 demanda 184
( 171, 146) coste 167 demanda 167
( 173, 139) coste 572 demanda 572
( 177, 178) coste 152 demanda 152
( 180, 181) coste 896 demanda 896
( 181, 182) coste 143 demanda 143
( 183, 184) coste 339 demanda 339
( 188, 189) coste 265 demanda 265
( 204, 174) coste 781 demanda 781
( 207, 208) coste 519 demanda 519
( 209, 210) coste 317 demanda 317
( 217, 218) coste 681 demanda 681
( 220, 221) coste 338 demanda 338
( 16, 18) coste 624 demanda 624
( 229, 230) coste 248 demanda 248
( 234, 235) coste 136 demanda 136
( 245, 246) coste 88 demanda 88
( 248, 249) coste 743 demanda 743
( 257, 258) coste 379 demanda 379
( 283, 284) coste 533 demanda 533
( 288, 289) coste 486 demanda 486
( 315, 316) coste 765 demanda 765
( 322, 323) coste 280 demanda 280
( 327, 328) coste 305 demanda 305
( 332, 299) coste 52 demanda 52
( 333, 334) coste 498 demanda 498
( 335, 336) coste 374 demanda 374
( 330, 337) coste 55 demanda 55
( 324, 342) coste 251 demanda 251
( 347, 130) coste 363 demanda 363
( 352, 318) coste 1061 demanda 1061
( 190, 365) coste 97 demanda 97
( 370, 371) coste 292 demanda 292
( 374, 375) coste 801 demanda 801
( 376, 377) coste 767 demanda 767
( 383, 384) coste 359 demanda 359
( 308, 386) coste 509 demanda 509
( 389, 390) coste 374 demanda 374
( 391, 392) coste 416 demanda 416
( 395, 396) coste 104 demanda 104
( 407, 408) coste 70 demanda 70
( 412, 413) coste 336 demanda 336
( 413, 414) coste 415 demanda 415
( 414, 415) coste 1489 demanda 1489
( 415, 416) coste 394 demanda 394
( 417, 418) coste 379 demanda 379
( 419, 209) coste 169 demanda 169
( 424, 425) coste 67 demanda 67
( 432, 433) coste 568 demanda 568
( 438, 439) coste 342 demanda 342
( 448, 449) coste 118 demanda 118
( 455, 456) coste 1061 demanda 1061
( 456, 457) coste 986 demanda 986
( 462, 463) coste 181 demanda 181
( 464, 465) coste 207 demanda 207
( 466, 467) coste 639 demanda 639
( 467, 468) coste 620 demanda 620
( 476, 475) coste 55 demanda 55
( 481, 482) coste 835 demanda 835
( 483, 484) coste 350 demanda 350
( 484, 485) coste 348 demanda 348
( 488, 489) coste 212 demanda 212
( 203, 503) coste 653 demanda 653
( 518, 519) coste 611 demanda 611
( 520, 521) coste 1013 demanda 1013
( 524, 157) coste 81 demanda 81
( 525, 526) coste 117 demanda 117
( 532, 533) coste 62 demanda 62
( 542, 176) coste 284 demanda 284
( 551, 552) coste 53 demanda 53
( 568, 569) coste 451 demanda 451
( 571, 572) coste 386 demanda 386
( 575, 576) coste 109 demanda 109
( 579, 580) coste 291 demanda 291
( 584, 585) coste 604 demanda 604
( 593, 594) coste 243 demanda 243
( 410, 596) coste 824 demanda 824
( 608, 609) coste 278 demanda 278
( 546, 614) coste 486 demanda 486
( 622, 623) coste 148 demanda 148
( 623, 624) coste 155 demanda 155
( 624, 625) coste 244 demanda 244
( 142, 633) coste 433 demanda 433
( 636, 637) coste 422 demanda 422
( 645, 656) coste 634 demanda 634
( 676, 677) coste 890 demanda 890
( 651, 678) coste 506 demanda 506
( 679, 680) coste 594 demanda 594
( 683, 684) coste 287 demanda 287
( 685, 686) coste 539 demanda 539
( 630, 687) coste 394 demanda 394
( 628, 689) coste 279 demanda 279
( 693, 42) coste 1466 demanda 1466
( 697, 351) coste 1284 demanda 1284
( 292, 719) coste 58 demanda 58
( 719, 720) coste 250 demanda 250
( 721, 722) coste 521 demanda 521
( 159, 728) coste 558 demanda 558
( 736, 737) coste 64 demanda 64
( 741, 742) coste 273 demanda 273
( 749, 750) coste 267 demanda 267
( 753, 756) coste 182 demanda 182
( 762, 627) coste 263 demanda 263
( 774, 775) coste 253 demanda 253
( 790, 791) coste 517 demanda 517
( 266, 798) coste 570 demanda 570
( 722, 803) coste 107 demanda 107
( 496, 814) coste 359 demanda 359
( 814, 747) coste 524 demanda 524
( 815, 816) coste 704 demanda 704
( 830, 831) coste 274 demanda 274
( 843, 844) coste 64 demanda 64
( 42, 846) coste 407 demanda 407
( 846, 847) coste 842 demanda 842
( 847, 843) coste 463 demanda 463
( 849, 850) coste 416 demanda 416
( 863, 738) coste 593 demanda 593
( 876, 877) coste 118 demanda 118
( 748, 747) coste 320 demanda 320
( 885, 886) coste 741 demanda 741
( 299, 892) coste 363 demanda 363
( 756, 895) coste 159 demanda 159
( 899, 896) coste 420 demanda 420
( 909, 910) coste 102 demanda 102
( 299, 911) coste 52 demanda 52
( 912, 913) coste 309 demanda 309
( 914, 915) coste 84 demanda 84
( 920, 446) coste 65 demanda 65
( 814, 538) coste 600 demanda 600
( 471, 927) coste 596 demanda 596
( 934, 263) coste 454 demanda 454
( 800, 964) coste 160 demanda 160
( 975, 976) coste 274 demanda 274
( 187, 977) coste 376 demanda 376
( 982, 983) coste 152 demanda 152
( 984, 79) coste 452 demanda 452
( 155, 985) coste 147 demanda 147
( 999, 1000) coste 153 demanda 153
( 1003, 1004) coste 244 demanda 244
( 1008, 1009) coste 1242 demanda 1242
( 1010, 1011) coste 424 demanda 424
( 1019, 46) coste 729 demanda 729
( 1026, 1027) coste 199 demanda 199
( 1028, 1029) coste 1008 demanda 1008
( 1029, 1030) coste 550 demanda 550
( 679, 1031) coste 914 demanda 914
( 237, 1032) coste 882 demanda 882
( 1033, 1034) coste 188 demanda 188
( 1045, 1046) coste 260 demanda 260
( 1047, 1048) coste 198 demanda 198
( 562, 712) coste 111 demanda 111
( 1058, 168) coste 406 demanda 406
( 857, 1062) coste 77 demanda 77
( 1070, 1071) coste 176 demanda 176
( 1071, 881) coste 198 demanda 198
( 1065, 1072) coste 154 demanda 154
( 1079, 115) coste 1008 demanda 1008
( 1080, 1075) coste 298 demanda 298
( 1081, 1082) coste 165 demanda 165
( 1089, 1090) coste 433 demanda 433
( 1091, 1092) coste 265 demanda 265
( 1096, 1002) coste 160 demanda 160
( 1099, 1088) coste 230 demanda 230
( 1102, 1103) coste 368 demanda 368
( 1111, 1112) coste 242 demanda 242
( 537, 1113) coste 342 demanda 342
( 1113, 1114) coste 204 demanda 204
( 1119, 1120) coste 186 demanda 186
( 1133, 1129) coste 528 demanda 528
