NOMBRE : Beijing-1
BESTVALUE : -1
VERTICES : 2820
ARISTAS_REQ : 358
ARISTAS_NOREQ : 3226
RACIMOS : 32
VEHICULOS : 7
CAPACIDAD : 25000
TIPO_COSTES_ARISTAS : EXPLICITOS
TOTAL COST OF REQUIRED EDGES: 155685
LISTA_ARISTAS_REQ :
( 2, 3) coste 194 demanda 194
( 8, 9) coste 296 demanda 296
( 57, 58) coste 185 demanda 185
( 62, 63) coste 932 demanda 932
( 70, 71) coste 364 demanda 364
( 83, 84) coste 89 demanda 89
( 112, 81) coste 56 demanda 56
( 118, 119) coste 269 demanda 269
( 124, 125) coste 317 demanda 317
( 128, 129) coste 134 demanda 134
( 149, 156) coste 271 demanda 271
( 165, 166) coste 78 demanda 78
( 178, 179) coste 344 demanda 344
( 211, 212) coste 1054 demanda 1054
( 215, 216) coste 96 demanda 96
( 219, 220) coste 804 demanda 804
( 237, 238) coste 880 demanda 880
( 243, 244) coste 243 demanda 243
( 245, 246) coste 88 demanda 88
( 248, 249) coste 743 demanda 743
( 257, 258) coste 379 demanda 379
( 249, 248) coste 742 demanda 742
( 288, 289) coste 486 demanda 486
( 296, 286) coste 52 demanda 52
( 329, 330) coste 694 demanda 694
( 345, 346) coste 221 demanda 221
( 348, 349) coste 590 demanda 590
( 350, 126) coste 211 demanda 211
( 357, 318) coste 720 demanda 720
( 376, 377) coste 767 demanda 767
( 381, 382) coste 1082 demanda 1082
( 387, 388) coste 321 demanda 321
( 396, 397) coste 328 demanda 328
( 420, 421) coste 763 demanda 763
( 428, 429) coste 288 demanda 288
( 439, 440) coste 89 demanda 89
( 246, 446) coste 72 demanda 72
( 454, 455) coste 430 demanda 430
( 460, 461) coste 113 demanda 113
( 463, 480) coste 414 demanda 414
( 488, 489) coste 212 demanda 212
( 490, 463) coste 240 demanda 240
( 496, 497) coste 370 demanda 370
( 520, 521) coste 1013 demanda 1013
( 522, 523) coste 311 demanda 311
( 526, 527) coste 234 demanda 234
( 538, 476) coste 397 demanda 397
( 559, 560) coste 416 demanda 416
( 578, 579) coste 775 demanda 775
( 613, 546) coste 471 demanda 471
( 622, 623) coste 148 demanda 148
( 646, 647) coste 1440 demanda 1440
( 653, 654) coste 190 demanda 190
( 654, 513) coste 67 demanda 67
( 662, 663) coste 136 demanda 136
( 359, 667) coste 1099 demanda 1099
( 680, 681) coste 1635 demanda 1635
( 630, 687) coste 394 demanda 394
( 696, 697) coste 320 demanda 320
( 721, 722) coste 521 demanda 521
( 728, 159) coste 559 demanda 559
( 734, 735) coste 1168 demanda 1168
( 736, 737) coste 64 demanda 64
( 738, 739) coste 778 demanda 778
( 745, 746) coste 670 demanda 670
( 765, 473) coste 599 demanda 599
( 780, 781) coste 149 demanda 149
( 786, 787) coste 82 demanda 82
( 819, 790) coste 128 demanda 128
( 826, 389) coste 123 demanda 123
( 837, 838) coste 431 demanda 431
( 22, 77) coste 351 demanda 351
( 870, 850) coste 1842 demanda 1842
( 878, 879) coste 50 demanda 50
( 756, 895) coste 159 demanda 159
( 901, 902) coste 242 demanda 242
